# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
12.8014 6.94275e-13 3.50312e-13 4.648e-13 1.04672e-12 1.35078e-12 1.00344e-12 3.84054e-13 4.01405e-13 7.70862e-13 1.42358e-12 1.88115e-13 2.56195e-13 8.18984e-13 1.20388e-12 8.09412e-19 4.32591e-19 6.96405e-13 1.35215e-12 -6.96405e-13 -6.56502e-13 -2.3967e-21 6.56502e-13 7.14314e-14 -4.81217e-14 1.4521e-13 -3.0242e-20 2.02015e-19 -1.88114e-13 -2.56194e-13 -8.18984e-13 -1.35215e-12 8.52432e-20 4.8122e-14 -1.45211e-13 -3.84055e-13 -4.01406e-13 -7.70863e-13 -1.20388e-12 -7.14317e-14 -3.50311e-13 -4.648e-13 -1.04672e-12 -1.42358e-12 -6.94275e-13 -1.00344e-12 -1.35078e-12
13.2702 6.41277e-13 3.10785e-13 4.34324e-13 1.01e-12 1.3007e-12 9.43924e-13 3.79091e-13 3.97085e-13 7.6111e-13 1.40848e-12 1.84491e-13 2.56594e-13 8.24632e-13 1.20574e-12 8.35664e-19 4.08212e-19 6.99215e-13 1.36147e-12 -6.99214e-13 -6.5942e-13 -5.90499e-20 6.5942e-13 4.7003e-14 -6.35225e-14 1.40492e-13 -4.62459e-20 2.06307e-19 -1.8449e-13 -2.56593e-13 -8.24632e-13 -1.36147e-12 6.19329e-20 6.35227e-14 -1.40492e-13 -3.79092e-13 -3.97086e-13 -7.6111e-13 -1.20574e-12 -4.70033e-14 -3.10785e-13 -4.34324e-13 -1.01e-12 -1.40848e-12 -6.41277e-13 -9.43924e-13 -1.3007e-12
13.7391 5.70333e-13 2.59535e-13 3.88178e-13 9.43873e-13 1.21167e-12 8.56311e-13 3.62037e-13 3.78783e-13 7.21325e-13 1.34869e-12 1.74406e-13 2.47813e-13 8.03356e-13 1.16514e-12 8.50535e-19 3.77324e-19 6.84338e-13 1.33251e-12 -6.84338e-13 -6.41334e-13 -1.18928e-19 6.41334e-13 1.61768e-14 -8.20316e-14 1.30971e-13 -6.5303e-20 2.05886e-19 -1.74406e-13 -2.47812e-13 -8.03356e-13 -1.33251e-12 3.54923e-20 8.20318e-14 -1.30971e-13 -3.62039e-13 -3.78785e-13 -7.21325e-13 -1.16514e-12 -1.61772e-14 -2.59534e-13 -3.88178e-13 -9.43873e-13 -1.34869e-12 -5.70333e-13 -8.56311e-13 -1.21167e-12
14.2079 4.84443e-13 1.98548e-13 3.28169e-13 8.51278e-13 1.08747e-12 7.4422e-13 3.33675e-13 3.47404e-13 6.5316e-13 1.24695e-12 1.58446e-13 2.30303e-13 7.56287e-13 1.08401e-12 8.53211e-19 3.41032e-19 6.52729e-13 1.26697e-12 -6.52729e-13 -6.03022e-13 -1.80107e-19 6.03022e-13 -2.00213e-14 -1.03127e-13 1.17102e-13 -8.68475e-20 2.0074e-19 -1.58445e-13 -2.30302e-13 -7.56287e-13 -1.26697e-12 6.71921e-21 1.03128e-13 -1.17102e-13 -3.33677e-13 -3.47405e-13 -6.5316e-13 -1.08401e-12 2.0021e-14 -1.98548e-13 -3.28169e-13 -8.51278e-13 -1.24695e-12 -4.84443e-13 -7.44219e-13 -1.08746e-12
14.6767 3.86992e-13 1.3006e-13 2.56445e-13 7.35797e-13 9.32771e-13 6.11922e-13 2.9507e-13 3.04143e-13 5.58938e-13 1.10702e-12 1.37311e-13 2.04695e-13 6.85159e-13 9.65258e-13 8.4337e-19 3.00793e-19 6.05737e-13 1.16745e-12 -6.05737e-13 -5.45779e-13 -2.40537e-19 5.45779e-13 -6.04286e-14 -1.26221e-13 9.94481e-14 -1.1022e-19 1.90929e-19 -1.37311e-13 -2.04694e-13 -6.85159e-13 -1.16745e-12 -2.35536e-20 1.26221e-13 -9.94483e-14 -2.95071e-13 -3.04144e-13 -5.58938e-13 -9.65258e-13 6.04283e-14 -1.3006e-13 -2.56444e-13 -7.35797e-13 -1.10703e-12 -3.86992e-13 -6.11922e-13 -9.32771e-13
15.1455 2.81611e-13 5.64625e-14 1.75412e-13 6.01513e-13 7.52978e-13 4.64174e-13 2.47527e-13 2.50438e-13 4.41562e-13 9.33542e-13 1.11794e-13 1.71774e-13 5.92239e-13 8.1265e-13 8.20845e-19 2.58226e-19 5.4505e-13 1.03733e-12 -5.45051e-13 -4.71367e-13 -2.97981e-19 4.71367e-13 -1.0379e-13 -1.50677e-13 7.86645e-14 -1.3469e-19 1.76574e-19 -1.11794e-13 -1.71773e-13 -5.92239e-13 -1.03733e-12 -5.44483e-20 1.50677e-13 -7.86647e-14 -2.47528e-13 -2.50439e-13 -4.41562e-13 -8.1265e-13 1.0379e-13 -5.64621e-14 -1.75411e-13 -6.01513e-13 -9.33542e-13 -2.8161e-13 -4.64173e-13 -7.52977e-13
15.6143 1.7204e-13 -1.97845e-14 8.7652e-14 4.52855e-13 5.53994e-13 3.06034e-13 1.92552e-13 1.87922e-13 3.04409e-13 7.31851e-13 8.27414e-14 1.3245e-13 4.80249e-13 6.3067e-13 7.85732e-19 2.15043e-19 4.72639e-13 8.80653e-13 -4.7264e-13 -3.81954e-13 -3.50068e-19 3.81954e-13 -1.48802e-13 -1.75839e-13 5.54717e-14 -1.59652e-19 1.57804e-19 -8.27412e-14 -1.3245e-13 -4.80249e-13 -8.80653e-13 -8.49992e-20 1.75839e-13 -5.5472e-14 -1.92553e-13 -1.87923e-13 -3.0441e-13 -6.3067e-13 1.48802e-13 1.9785e-14 -8.76515e-14 -4.52854e-13 -7.31851e-13 -1.72039e-13 -3.06033e-13 -5.53993e-13
16.0831 6.19951e-14 -9.62365e-14 -4.16437e-15 2.94451e-13 3.42042e-13 1.42689e-13 1.31801e-13 1.18364e-13 1.51228e-13 5.07834e-13 5.10301e-14 8.7732e-14 3.52276e-13 4.24374e-13 7.38509e-19 1.73132e-19 3.90687e-13 7.01994e-13 -3.90688e-13 -2.80048e-13 -3.94499e-19 2.80047e-13 -1.9416e-13 -2.01048e-13 3.06324e-14 -1.84429e-19 1.34867e-19 -5.10301e-14 -8.77313e-14 -3.52276e-13 -7.01993e-13 -1.14238e-19 2.01048e-13 -3.06326e-14 -1.31801e-13 -1.18365e-13 -1.51228e-13 -4.24374e-13 1.94159e-13 9.62369e-14 4.1649e-15 -2.9445e-13 -5.07834e-13 -6.19945e-14 -1.42688e-13 -3.42042e-13
16.552 -4.49571e-14 -1.70546e-13 -9.73604e-14 1.30981e-13 1.2346e-13 -2.0722e-14 6.70295e-14 4.36267e-14 -1.39769e-14 2.67726e-13 1.7539e-14 3.87007e-14 2.11688e-13 1.99242e-13 6.79944e-19 1.34269e-19 3.01528e-13 5.06321e-13 -3.01528e-13 -1.68418e-13 -4.29066e-19 1.68417e-13 -2.38595e-13 -2.25664e-13 4.9265e-15 -2.08393e-19 1.07998e-19 -1.7539e-14 -3.87001e-14 -2.11688e-13 -5.06321e-13 -1.41231e-19 2.25664e-13 -4.92676e-15 -6.70301e-14 -4.36276e-14 1.39764e-14 -1.99242e-13 2.38594e-13 1.70547e-13 9.73609e-14 -1.30981e-13 -2.67726e-13 4.49577e-14 2.07231e-14 -1.23459e-13
17.0208 -1.45516e-13 -2.40538e-13 -1.8933e-13 -3.29599e-14 -9.54956e-14 -1.79269e-13 5.02125e-17 -3.43868e-14 -1.87049e-13 1.79393e-14 -1.68743e-14 -1.35143e-14 6.20386e-14 -3.89766e-14 6.11079e-19 1.0016e-19 2.07578e-13 2.98856e-13 -2.07578e-13 -5.00203e-14 -4.51843e-19 5.00196e-14 -2.80916e-13 -2.49087e-13 -2.0872e-14 -2.30954e-19 7.75379e-20 1.68743e-14 1.35148e-14 -6.20386e-14 -2.98856e-13 -1.65039e-19 2.49087e-13 2.08717e-14 -5.06786e-17 3.43859e-14 1.87049e-13 3.89764e-14 2.80916e-13 2.40538e-13 1.89331e-13 3.29602e-14 -1.79399e-14 1.45516e-13 1.7927e-13 9.54964e-14
17.4896 -2.36741e-13 -3.04266e-13 -2.7761e-13 -1.92989e-13 -3.08825e-13 -3.28379e-13 -6.73219e-14 -1.13777e-13 -3.63789e-13 -2.35109e-13 -5.13937e-14 -6.77588e-14 -9.30175e-14 -2.84413e-13 5.3325e-19 7.25198e-20 1.11278e-13 8.49352e-14 -1.11278e-13 7.20832e-14 -4.61109e-19 -7.20839e-14 -3.20044e-13 -2.70771e-13 -4.60182e-14 -2.51569e-19 4.37815e-20 5.13935e-14 6.77591e-14 9.30176e-14 -8.49347e-14 -1.84795e-19 2.70771e-13 4.60179e-14 6.73215e-14 1.13777e-13 3.63789e-13 2.84413e-13 3.20044e-13 3.04266e-13 2.77611e-13 1.92989e-13 2.35109e-13 2.36742e-13 3.2838e-13 3.08825e-13
17.9584 -3.16137e-13 -3.60071e-13 -3.59942e-13 -3.45044e-13 -5.10945e-13 -4.63966e-13 -1.33314e-13 -1.92693e-13 -5.40055e-13 -4.85162e-13 -8.52604e-14 -1.22875e-13 -2.49814e-13 -5.31224e-13 4.48091e-19 5.28322e-20 1.50276e-14 -1.30126e-13 -1.50278e-14 1.94808e-13 -4.55557e-19 -1.94808e-13 -3.55035e-13 -2.90241e-13 -6.98167e-14 -2.69817e-19 7.10892e-21 8.52602e-14 1.22876e-13 2.49814e-13 1.30127e-13 -1.9964e-19 2.9024e-13 6.98164e-14 1.33314e-13 1.92692e-13 5.40055e-13 5.31224e-13 3.55035e-13 3.60071e-13 3.59942e-13 3.45044e-13 4.85161e-13 3.16138e-13 4.63967e-13 5.10946e-13
18.4272 -3.81709e-13 -4.06615e-13 -4.34324e-13 -4.85478e-13 -6.96831e-13 -5.82536e-13 -1.96242e-13 -2.69365e-13 -7.11855e-13 -7.26268e-13 -1.17787e-13 -1.77724e-13 -4.04754e-13 -7.73729e-13 3.57517e-19 4.24531e-20 -7.88622e-14 -3.41158e-13 7.8862e-14 3.15122e-13 -4.343e-19 -3.15122e-13 -3.85109e-13 -3.071e-13 -9.16407e-14 -2.85332e-19 -3.21126e-20 1.17787e-13 1.77724e-13 4.04754e-13 3.41159e-13 -2.08989e-19 3.071e-13 9.16404e-14 1.96242e-13 2.69365e-13 7.11854e-13 7.73729e-13 3.85108e-13 4.06616e-13 4.34325e-13 4.85478e-13 7.26267e-13 3.81709e-13 5.82537e-13 6.96832e-13
18.896 -4.32004e-13 -4.42911e-13 -4.9906e-13 -6.11135e-13 -8.62127e-13 -6.81266e-13 -2.5455e-13 -3.42148e-13 -8.75435e-13 -9.52917e-13 -1.48366e-13 -2.312e-13 -5.54388e-13 -1.00653e-12 2.63628e-19 4.23207e-20 -1.68223e-13 -5.43254e-13 1.68223e-13 4.30122e-13 -3.96966e-19 -4.30123e-13 -4.09661e-13 -3.21047e-13 -1.10948e-13 -2.97928e-19 -7.34672e-20 1.48365e-13 2.312e-13 5.54388e-13 5.43254e-13 -2.12292e-19 3.21046e-13 1.10947e-13 2.5455e-13 3.42148e-13 8.75435e-13 1.00653e-12 4.09661e-13 4.42911e-13 4.9906e-13 6.11135e-13 9.52916e-13 4.32005e-13 6.81267e-13 8.62127e-13
19.3648 -4.6613e-13 -4.68332e-13 -5.52787e-13 -7.19404e-13 -1.00323e-12 -7.58061e-13 -3.06849e-13 -4.09546e-13 -1.02736e-12 -1.16015e-12 -1.76477e-13 -2.82253e-13 -6.95485e-13 -1.22465e-12 1.6862e-19 5.30786e-20 -2.51072e-13 -7.31874e-13 2.51072e-13 5.37104e-13 -3.43793e-19 -5.37104e-13 -4.28278e-13 -3.3187e-13 -1.27293e-13 -3.0744e-19 -1.16479e-19 1.76477e-13 2.82252e-13 6.95485e-13 7.31875e-13 -2.09026e-19 3.3187e-13 1.27293e-13 3.06849e-13 4.09545e-13 1.02736e-12 1.22465e-12 4.28278e-13 4.68332e-13 5.52787e-13 7.19404e-13 1.16015e-12 4.6613e-13 7.58062e-13 1.00323e-12
19.8337 -4.83754e-13 -4.82616e-13 -5.94502e-13 -8.08261e-13 -1.11738e-12 -8.11584e-13 -3.51953e-13 -4.7024e-13 -1.16456e-12 -1.34368e-12 -2.01692e-13 -3.29901e-13 -8.25097e-13 -1.42358e-12 7.49304e-20 7.50935e-20 -3.25644e-13 -9.02942e-13 3.25644e-13 6.33621e-13 -2.75541e-19 -6.33621e-13 -4.40736e-13 -3.39463e-13 -1.40339e-13 -3.1392e-19 -1.60734e-19 2.01691e-13 3.29901e-13 8.25098e-13 9.02942e-13 -1.98957e-19 3.39462e-13 1.40339e-13 3.51953e-13 4.7024e-13 1.16456e-12 1.42358e-12 4.40736e-13 4.82616e-13 5.94502e-13 8.08261e-13 1.34368e-12 4.83754e-13 8.11584e-13 1.11738e-12
20.3025 -4.85082e-13 -4.85858e-13 -6.23575e-13 -8.76288e-13 -1.20262e-12 -8.41254e-13 -3.889e-13 -5.23115e-13 -1.28443e-12 -1.49992e-12 -2.23673e-13 -3.73252e-13 -9.40616e-13 -1.59942e-12 -1.50344e-20 1.08313e-19 -3.90429e-13 -1.05292e-12 3.90429e-13 7.17543e-13 -1.93513e-19 -7.17543e-13 -4.47005e-13 -3.43813e-13 -1.49863e-13 -3.17454e-19 -2.05786e-19 2.23672e-13 3.73251e-13 9.40617e-13 1.05292e-12 -1.8209e-19 3.43813e-13 1.49863e-13 3.889e-13 5.23115e-13 1.28443e-12 1.59942e-12 4.47005e-13 4.85857e-13 6.23575e-13 8.76287e-13 1.49992e-12 4.85081e-13 8.41254e-13 1.20263e-12
20.7713 -4.70823e-13 -4.78481e-13 -6.39751e-13 -9.22673e-13 -1.25792e-12 -8.47234e-13 -4.1698e-13 -5.67271e-13 -1.38483e-12 -1.6261e-12 -2.42176e-13 -4.11512e-13 -1.03982e-12 -1.74892e-12 -9.87598e-20 1.52345e-19 -4.44191e-13 -1.17886e-12 4.44191e-13 7.87098e-13 -9.96444e-20 -7.87099e-13 -4.47237e-13 -3.45007e-13 -1.55759e-13 -3.18227e-19 -2.51091e-19 2.42175e-13 4.11511e-13 1.03982e-12 1.17886e-12 -1.58352e-19 3.45007e-13 1.55759e-13 4.16981e-13 5.67271e-13 1.38483e-12 1.74892e-12 4.47237e-13 4.78481e-13 6.39751e-13 9.22672e-13 1.6261e-12 4.70822e-13 8.47234e-13 1.25792e-12
21.2401 -4.4214e-13 -4.61218e-13 -6.43144e-13 -9.47204e-13 -1.28305e-12 -8.30382e-13 -4.35749e-13 -6.02043e-13 -1.46415e-12 -1.72024e-12 -2.57047e-13 -4.44004e-13 -1.12092e-12 -1.86953e-12 -1.73824e-19 2.06453e-19 -4.85985e-13 -1.27848e-12 4.85985e-13 8.40912e-13 3.69538e-21 -8.40913e-13 -4.41761e-13 -3.43224e-13 -1.58039e-13 -3.16539e-19 -2.96171e-19 2.57046e-13 4.44004e-13 1.12092e-12 1.27848e-12 -1.27979e-19 3.43224e-13 1.58039e-13 4.35749e-13 6.02043e-13 1.46415e-12 1.86953e-12 4.41761e-13 4.61218e-13 6.43143e-13 9.47203e-13 1.72024e-12 4.4214e-13 8.30382e-13 1.28305e-12
21.7089 -4.00588e-13 -4.35068e-13 -6.34222e-13 -9.50239e-13 -1.27862e-12 -7.92197e-13 -4.45031e-13 -6.27009e-13 -1.52131e-12 -1.78124e-12 -2.68218e-13 -4.70181e-13 -1.18259e-12 -1.95946e-12 -2.37974e-19 2.69473e-19 -5.15171e-13 -1.35018e-12 5.15171e-13 8.78031e-13 1.13636e-19 -8.78031e-13 -4.31061e-13 -3.38724e-13 -1.56828e-13 -3.12811e-19 -3.4053e-19 2.68217e-13 4.7018e-13 1.18259e-12 1.35018e-12 -9.1415e-20 3.38724e-13 1.56828e-13 4.45032e-13 6.27009e-13 1.52131e-12 1.95946e-12 4.31061e-13 4.35067e-13 6.34221e-13 9.50239e-13 1.78124e-12 4.00587e-13 7.92196e-13 1.27862e-12
22.1257 -3.54353e-13 -4.05344e-13 -6.16588e-13 -9.35599e-13 -1.25094e-12 -7.41989e-13 -4.45394e-13 -6.40819e-13 -1.5531e-12 -1.80738e-12 -2.7505e-13 -4.87816e-13 -1.22039e-12 -2.01278e-12 -2.84093e-19 3.31848e-19 -5.30255e-13 -1.38971e-12 5.30255e-13 8.96584e-13 2.14371e-19 -8.96584e-13 -4.17664e-13 -3.32714e-13 -1.53004e-13 -3.08179e-19 -3.78963e-19 2.7505e-13 4.87815e-13 1.22039e-12 1.38971e-12 -5.42216e-20 3.32714e-13 1.53003e-13 4.45394e-13 6.40819e-13 1.5531e-12 2.01278e-12 4.17664e-13 4.05343e-13 6.16587e-13 9.35598e-13 1.80738e-12 3.54352e-13 7.41988e-13 1.25094e-12
22.5425 -3.0091e-13 -3.70543e-13 -5.90608e-13 -9.0562e-13 -1.20237e-12 -6.78302e-13 -4.38582e-13 -6.46774e-13 -1.56697e-12 -1.80743e-12 -2.79029e-13 -4.99947e-13 -1.24187e-12 -2.04078e-12 -3.18469e-19 3.98981e-19 -5.35076e-13 -1.40628e-12 5.35077e-13 9.01456e-13 3.1537e-19 -9.01456e-13 -4.01147e-13 -3.25101e-13 -1.46827e-13 -3.02737e-19 -4.1607e-19 2.79028e-13 4.99946e-13 1.24187e-12 1.40628e-12 -1.3182e-20 3.25101e-13 1.46827e-13 4.38583e-13 6.46774e-13 1.56697e-12 2.04078e-12 4.01147e-13 3.70542e-13 5.90607e-13 9.05619e-13 1.80743e-12 3.00908e-13 6.78301e-13 1.20237e-12
22.9592 -2.4185e-13 -3.3173e-13 -5.57208e-13 -8.61523e-13 -1.1347e-12 -6.0314e-13 -4.25002e-13 -6.45061e-13 -1.56326e-12 -1.78221e-12 -2.80258e-13 -5.06484e-13 -1.24707e-12 -2.04372e-12 -3.39989e-19 4.69519e-19 -5.29792e-13 -1.40012e-12 5.29793e-13 8.92849e-13 4.14114e-19 -8.92849e-13 -3.82083e-13 -3.16195e-13 -1.38578e-13 -2.96906e-19 -4.51532e-19 2.80257e-13 5.06483e-13 1.24707e-12 1.40012e-12 3.10508e-20 3.16195e-13 1.38578e-13 4.25002e-13 6.45062e-13 1.56326e-12 2.04372e-12 3.82083e-13 3.31729e-13 5.57207e-13 8.61522e-13 1.78221e-12 2.41849e-13 6.03139e-13 1.1347e-12
23.376 -1.78833e-13 -2.90029e-13 -5.17455e-13 -8.04769e-13 -1.05006e-12 -5.18688e-13 -4.05206e-13 -6.36014e-13 -1.54265e-12 -1.73302e-12 -2.78882e-13 -5.07437e-13 -1.23631e-12 -2.02229e-12 -3.47752e-19 5.41937e-19 -5.14739e-13 -1.37192e-12 5.1474e-13 8.71228e-13 5.08016e-19 -8.71228e-13 -3.61092e-13 -3.06331e-13 -1.28578e-13 -2.91171e-19 -4.85019e-19 2.78882e-13 5.07436e-13 1.23631e-12 1.37192e-12 7.77616e-20 3.06332e-13 1.28578e-13 4.05206e-13 6.36015e-13 1.54264e-12 2.02229e-12 3.61092e-13 2.90028e-13 5.17453e-13 8.04768e-13 1.73302e-12 1.78831e-13 5.18687e-13 1.05006e-12
23.7928 -1.13539e-13 -2.46588e-13 -4.72531e-13 -7.37014e-13 -9.50847e-13 -4.27258e-13 -3.79877e-13 -6.20101e-13 -1.5061e-12 -1.66156e-12 -2.75082e-13 -5.02917e-13 -1.21023e-12 -1.97762e-12 -3.41023e-19 6.14686e-19 -4.90425e-13 -1.32274e-12 4.90426e-13 8.37309e-13 5.94553e-19 -8.37308e-13 -3.38819e-13 -2.95862e-13 -1.17185e-13 -2.86103e-19 -5.16313e-19 2.75081e-13 5.02916e-13 1.21024e-12 1.32274e-12 1.26108e-19 2.95862e-13 1.17185e-13 3.79877e-13 6.20101e-13 1.5061e-12 1.97762e-12 3.38819e-13 2.46587e-13 4.72529e-13 7.37013e-13 1.66157e-12 1.13537e-13 4.27256e-13 9.50847e-13
24.2096 -4.7629e-14 -2.02559e-13 -4.23705e-13 -6.60075e-13 -8.39667e-13 -3.31226e-13 -3.49813e-13 -5.97914e-13 -1.45488e-12 -1.56995e-12 -2.69069e-13 -4.93133e-13 -1.16974e-12 -1.91126e-12 -3.19326e-19 6.86156e-19 -4.57515e-13 -1.25402e-12 4.57516e-13 7.92039e-13 6.71261e-19 -7.92038e-13 -3.15926e-13 -2.85145e-13 -1.04781e-13 -2.82232e-19 -5.45125e-19 2.69068e-13 4.93133e-13 1.16974e-12 1.25402e-12 1.75113e-19 2.85145e-13 1.04781e-13 3.49813e-13 5.97914e-13 1.45488e-12 1.91126e-12 3.15926e-13 2.02558e-13 4.23703e-13 6.60073e-13 1.56995e-12 4.76271e-14 3.31224e-13 8.39667e-13
24.6263 1.72932e-14 -1.59066e-13 -3.723e-13 -5.75885e-13 -7.19282e-13 -2.32978e-13 -3.15902e-13 -5.70155e-13 -1.39051e-12 -1.46059e-12 -2.61081e-13 -4.78395e-13 -1.11598e-12 -1.8251e-12 -2.82467e-19 7.54762e-19 -4.16819e-13 -1.16752e-12 4.1682e-13 7.36576e-13 7.35902e-19 -7.36576e-13 -2.93069e-13 -2.74538e-13 -9.17605e-14 -2.80036e-19 -5.71232e-19 2.61081e-13 4.78394e-13 1.11598e-12 1.16752e-12 2.2385e-19 2.74538e-13 9.17602e-14 3.15902e-13 5.70155e-13 1.39051e-12 1.8251e-12 2.93069e-13 1.59064e-13 3.72298e-13 5.75884e-13 1.46059e-12 -1.72953e-14 2.32976e-13 7.19282e-13
25.0431 7.97176e-14 -1.17181e-13 -3.19666e-13 -4.86456e-13 -5.92544e-13 -1.34852e-13 -2.79105e-13 -5.37622e-13 -1.31473e-12 -1.3362e-12 -2.51379e-13 -4.59101e-13 -1.05034e-12 -1.72138e-12 -2.30555e-19 8.18897e-19 -3.69274e-13 -1.06531e-12 3.69275e-13 6.72263e-13 7.86435e-19 -6.72262e-13 -2.70887e-13 -2.64388e-13 -7.85209e-14 -2.80083e-19 -5.94464e-19 2.51378e-13 4.59101e-13 1.05034e-12 1.06531e-12 2.71324e-19 2.64388e-13 7.85207e-14 2.79104e-13 5.37621e-13 1.31473e-12 1.72138e-12 2.70887e-13 1.1718e-13 3.19663e-13 4.86454e-13 1.3362e-12 -7.97198e-14 1.3485e-13 5.92544e-13
25.4599 1.38259e-13 -7.79038e-14 -2.67143e-13 -3.93829e-13 -4.62336e-13 -3.90912e-14 -2.40421e-13 -5.01187e-13 -1.22946e-12 -1.1997e-12 -2.40236e-13 -4.35737e-13 -9.74433e-13 -1.6026e-12 -1.6398e-19 8.77056e-19 -3.15924e-13 -9.4971e-13 3.15926e-13 6.00596e-13 8.21111e-19 -6.00595e-13 -2.49986e-13 -2.55024e-13 -6.54504e-14 -2.82829e-19 -6.1465e-19 2.40235e-13 4.35737e-13 9.74434e-13 9.4971e-13 3.16419e-19 2.55024e-13 6.54501e-14 2.4042e-13 5.01187e-13 1.22946e-12 1.6026e-12 2.49986e-13 7.7902e-14 2.67141e-13 3.93827e-13 1.1997e-12 -1.38261e-13 3.90889e-14 4.62336e-13
25.8767 1.91682e-13 -4.21363e-14 -2.16037e-13 -3.00041e-13 -3.31511e-13 5.22088e-14 -2.0087e-13 -4.61781e-13 -1.13676e-12 -1.05416e-12 -2.27939e-13 -4.08865e-13 -8.90009e-13 -1.47149e-12 -8.35213e-20 9.27756e-19 -2.57904e-13 -8.23239e-13 2.57905e-13 5.23194e-13 8.38546e-19 -5.23194e-13 -2.30925e-13 -2.46747e-13 -5.29168e-14 -2.8879e-19 -6.31782e-19 2.27938e-13 4.08865e-13 8.9001e-13 8.23239e-13 3.5806e-19 2.46748e-13 5.29165e-14 2.00869e-13 4.6178e-13 1.13676e-12 1.47149e-12 2.30925e-13 4.21345e-14 2.16034e-13 3.00039e-13 1.05417e-12 -1.91684e-13 -5.22112e-14 3.31511e-13
26.2934 2.38927e-13 -1.06687e-14 -1.6758e-13 -2.0708e-13 -2.02838e-13 1.37136e-13 -1.61462e-13 -4.20367e-13 -1.03879e-12 -9.02781e-13 -2.14779e-13 -3.7911e-13 -7.98967e-13 -1.33096e-12 9.88026e-21 9.69847e-19 -1.96411e-13 -6.88577e-13 1.96412e-13 4.41766e-13 8.37783e-19 -4.41765e-13 -2.14203e-13 -2.39826e-13 -4.12585e-14 -2.98363e-19 -6.45813e-19 2.14778e-13 3.7911e-13 7.98968e-13 6.88577e-13 3.95203e-19 2.39827e-13 4.12582e-14 1.61461e-13 4.20367e-13 1.03879e-12 1.33096e-12 2.14203e-13 1.06668e-14 1.67578e-13 2.07079e-13 9.02782e-13 -2.38929e-13 -1.37139e-13 2.02838e-13
26.7102 2.79123e-13 1.58379e-14 -1.22912e-13 -1.1685e-13 -7.89463e-14 2.14002e-13 -1.2317e-13 -3.77925e-13 -9.37787e-13 -7.4876e-13 -2.01046e-13 -3.47151e-13 -7.03298e-13 -1.18402e-12 1.14858e-19 1.00215e-18 -1.32687e-13 -5.48508e-13 1.32688e-13 3.58071e-13 8.18159e-19 -3.5807e-13 -2.00251e-13 -2.34488e-13 -3.07742e-14 -3.11868e-19 -6.56831e-19 2.01045e-13 3.47151e-13 7.03299e-13 5.48508e-13 4.26848e-19 2.34489e-13 3.07738e-14 1.23169e-13 3.77924e-13 9.37787e-13 1.18402e-12 2.00251e-13 -1.58398e-14 1.2291e-13 1.16848e-13 7.48761e-13 -2.79125e-13 -2.14004e-13 7.89463e-14
27.127 3.11602e-13 3.68625e-14 -8.30482e-14 -3.11321e-14 3.77182e-14 2.81364e-13 -8.69092e-14 -3.35422e-13 -8.35962e-13 -5.95283e-13 -1.87025e-13 -3.13707e-13 -6.05048e-13 -1.03376e-12 2.29879e-19 1.02379e-18 -6.79941e-14 -4.05866e-13 6.79953e-14 2.73885e-13 7.79558e-19 -2.73885e-13 -1.89416e-13 -2.30913e-13 -2.17152e-14 -3.29569e-19 -6.64844e-19 1.87024e-13 3.13707e-13 6.05049e-13 4.05866e-13 4.52051e-19 2.30913e-13 2.17148e-14 8.69081e-14 3.35421e-13 8.35961e-13 1.03376e-12 1.89416e-13 -3.68643e-14 8.30455e-14 3.11307e-14 5.95284e-13 -3.11605e-13 -2.81367e-13 -3.77183e-14
27.5438 3.35906e-13 5.20323e-14 -4.88567e-14 4.84428e-14 1.4494e-13 3.38057e-13 -5.35078e-14 -2.93797e-13 -7.35508e-13 -4.45441e-13 -1.7299e-13 -2.79519e-13 -5.06277e-13 -8.83224e-13 3.53096e-19 1.03411e-18 -3.58902e-15 -2.63479e-13 3.59025e-15 1.90967e-13 7.22376e-19 -1.90966e-13 -1.81962e-13 -2.2923e-13 -1.42791e-14 -3.5167e-19 -6.70071e-19 1.72989e-13 2.79519e-13 5.06277e-13 2.63479e-13 4.69913e-19 2.29231e-13 1.42786e-14 5.35064e-14 2.93796e-13 7.35507e-13 8.83224e-13 1.81962e-13 -5.20342e-14 4.88541e-14 -4.84442e-14 4.45442e-13 -3.35908e-13 -3.38059e-13 -1.4494e-13
