# mu freq sigma_L0 sigma_L1 sigma_L2 diff_L1 diff_L2
2.6 0.0334419 0.00271292 0.00270296 0.00268748 9.96e-06 2.544e-05
2.6 0.0338094 0.00255281 0.00259142 0.00256717 -3.861e-05 -1.436e-05
2.6 0.0341769 0.00256603 0.00257818 0.00261338 -1.215e-05 -4.735e-05
2.6 0.0345444 0.00247988 0.00240625 0.00244355 7.363e-05 3.633e-05
2.6 0.0349119 0.00261528 0.00262251 0.00256872 -7.23e-06 4.656e-05
2.6 0.0352794 0.00258924 0.00259638 0.00255861 -7.14e-06 3.063e-05
2.6 0.0356468 0.00266776 0.00255032 0.00260044 0.00011744 6.732e-05
2.6 0.0360143 0.0026804 0.0025142 0.00257743 0.0001662 0.00010297
2.6 0.0363818 0.00289924 0.00273897 0.00267366 0.00016027 0.00022558
2.6 0.0367493 0.00321728 0.00306089 0.00298122 0.00015639 0.00023606
2.6 0.0371168 0.00321349 0.00309515 0.00316827 0.00011834 4.522e-05
2.6 0.0374843 0.00330767 0.00332353 0.00340897 -1.586e-05 -0.0001013
2.6 0.0378518 0.00316916 0.00333741 0.00327123 -0.00016825 -0.00010207
2.6 0.0382193 0.00326891 0.00352274 0.00342116 -0.00025383 -0.00015225
2.6 0.0385868 0.00321513 0.00338602 0.00345859 -0.00017089 -0.00024346
2.6 0.0389543 0.00331798 0.00333914 0.00343933 -2.116e-05 -0.00012135
2.6 0.0393218 0.00342694 0.00345745 0.00339547 -3.051e-05 3.147e-05
2.6 0.0396893 0.00337424 0.00352708 0.0034293 -0.00015284 -5.506e-05
2.6 0.0400568 0.00361776 0.00376032 0.00381105 -0.00014256 -0.00019329
2.6 0.0404243 0.00357994 0.00370465 0.00379921 -0.00012471 -0.00021927
2.6 0.0407918 0.0036905 0.00411557 0.00406406 -0.00042507 -0.00037356
2.6 0.0411592 0.00367962 0.00421246 0.00414234 -0.00053284 -0.00046272
2.6 0.0415267 0.00393675 0.00420935 0.00424425 -0.0002726 -0.0003075
2.6 0.0418942 0.00399026 0.00408109 0.00413273 -9.083e-05 -0.00014247
2.6 0.0422617 0.00386789 0.0038032 0.00377586 6.469e-05 9.203e-05
2.6 0.0426292 0.00389939 0.00376535 0.0037351 0.00013404 0.00016429
2.6 0.0429967 0.00369761 0.00363224 0.00365468 6.537e-05 4.293e-05
2.6 0.0433642 0.00387768 0.00390111 0.00391079 -2.343e-05 -3.311e-05
2.6 0.0437317 0.00384369 0.0039366 0.00392367 -9.291e-05 -7.998e-05
2.6 0.0440992 0.00406801 0.00421935 0.00421992 -0.00015134 -0.00015191
2.6 0.0444667 0.00402985 0.00425075 0.00427312 -0.0002209 -0.00024327
2.6 0.0448342 0.00397849 0.00416493 0.00413813 -0.00018644 -0.00015964
2.6 0.0452017 0.00405803 0.00413311 0.00412742 -7.508e-05 -6.939e-05
2.6 0.0455692 0.00401593 0.00410875 0.00413118 -9.282e-05 -0.00011525
2.6 0.0459367 0.00455191 0.00466038 0.00465415 -0.00010847 -0.00010224
2.6 0.0463042 0.0046445 0.00454086 0.00454198 0.00010364 0.00010252
2.6 0.0466716 0.0048053 0.00460981 0.00458736 0.00019549 0.00021794
2.6 0.0470391 0.00475204 0.00456795 0.00458454 0.00018409 0.0001675
2.6 0.0474066 0.00495839 0.00475128 0.00475284 0.00020711 0.00020555
2.6 0.0477741 0.00521553 0.00517328 0.00517447 4.225e-05 4.106e-05
2.6 0.0481416 0.00511781 0.00513788 0.00515964 -2.007e-05 -4.183e-05
2.6 0.0485091 0.00526367 0.00520641 0.00516101 5.726e-05 0.00010266
2.6 0.0488766 0.00517148 0.00493524 0.00494616 0.00023624 0.00022532
2.6 0.0492441 0.00546881 0.00501214 0.00504539 0.00045667 0.00042342
2.6 0.0496116 0.00539145 0.00500957 0.00500999 0.00038188 0.00038146
2.6 0.0499791 0.00558921 0.00534611 0.00530928 0.0002431 0.00027993
2.6 0.0503466 0.00561464 0.00537611 0.00535652 0.00023853 0.00025812
2.6 0.0507141 0.00555658 0.00535459 0.00541674 0.00020199 0.00013984
2.6 0.0510816 0.00588807 0.00582305 0.00581061 6.502e-05 7.746e-05
2.6 0.0514491 0.00593144 0.0058014 0.00575863 0.00013004 0.00017281
2.6 0.0518165 0.00654188 0.00610768 0.00612691 0.0004342 0.00041497
2.6 0.052184 0.00651798 0.00605917 0.00608674 0.00045881 0.00043124
2.6 0.0525515 0.00657597 0.00627239 0.00625202 0.00030358 0.00032395
2.6 0.052919 0.00644756 0.00606714 0.00603994 0.00038042 0.00040762
2.6 0.0532865 0.00642834 0.00604408 0.00609847 0.00038426 0.00032987
2.6 0.053654 0.0066959 0.00657396 0.00657979 0.00012194 0.00011611
2.6 0.0540215 0.00662739 0.00651314 0.00643821 0.00011425 0.00018918
2.6 0.054389 0.00705641 0.00670912 0.00672054 0.00034729 0.00033587
2.6 0.0547565 0.00686314 0.00657124 0.00665682 0.0002919 0.00020632
2.6 0.055124 0.00711748 0.00707713 0.00706894 4.035e-05 4.854e-05
2.6 0.0554915 0.0072224 0.0072668 0.00715652 -4.44e-05 6.588e-05
2.6 0.055859 0.00738902 0.00733684 0.00733662 5.218e-05 5.24e-05
2.6 0.0562265 0.00759861 0.00759913 0.00773068 -5.2e-07 -0.00013207
2.6 0.056594 0.00744961 0.00767743 0.00767736 -0.00022782 -0.00022775
2.6 0.0569615 0.00795137 0.00805445 0.0079294 -0.00010308 2.197e-05
2.6 0.0573289 0.00807588 0.00773567 0.00771535 0.00034021 0.00036053
2.6 0.0576964 0.00831595 0.00773392 0.0078444 0.00058203 0.00047155
2.6 0.0580639 0.00817499 0.00766126 0.00773234 0.00051373 0.00044265
2.6 0.0584314 0.00842122 0.00804583 0.00792881 0.00037539 0.00049241
2.6 0.0587989 0.00853635 0.00803053 0.00794255 0.00050582 0.0005938
2.6 0.0591664 0.00867759 0.00810995 0.00820369 0.00056764 0.0004739
2.6 0.0595339 0.0089886 0.00851035 0.00861221 0.00047825 0.00037639
2.6 0.0599014 0.00860131 0.00811444 0.00807588 0.00048687 0.00052543
2.6 0.0602689 0.00902508 0.00885323 0.00868906 0.00017185 0.00033602
2.6 0.0606364 0.00904554 0.00903544 0.00906269 1.01e-05 -1.715e-05
2.6 0.0610039 0.00944464 0.00930441 0.00948646 0.00014023 -4.182e-05
2.6 0.0613714 0.00979397 0.00973826 0.00972738 5.571e-05 6.659e-05
2.6 0.0617389 0.0103353 0.0102589 0.0100963 7.64e-05 0.000239
2.6 0.0621064 0.0106262 0.0103353 0.0102881 0.0002909 0.0003381
2.6 0.0624739 0.0100449 0.00956399 0.0097583 0.00048091 0.0002866
2.6 0.0628413 0.0102993 0.00999871 0.0100546 0.00030059 0.0002447
2.6 0.0632088 0.0100193 0.00994998 0.00975384 6.932e-05 0.00026546
2.6 0.0635763 0.0102258 0.0100177 0.00997502 0.0002081 0.00025078
2.6 0.0639438 0.0102329 0.00987117 0.0100203 0.00036173 0.0002126
2.6 0.0643113 0.0105667 0.0102748 0.010347 0.0002919 0.0002197
2.6 0.0646788 0.0109558 0.0107676 0.010616 0.0001882 0.0003398
2.6 0.0650463 0.0110218 0.0105751 0.0105098 0.0004467 0.000512
2.6 0.0654138 0.011381 0.0105876 0.0107283 0.0007934 0.0006527
2.6 0.0657813 0.0108526 0.00997204 0.00999959 0.00088056 0.00085301
2.6 0.0661488 0.0110557 0.0105666 0.0104819 0.0004891 0.0005738
2.6 0.0665163 0.0108365 0.0109588 0.0109169 -0.0001223 -8.04e-05
2.6 0.0668838 0.0113043 0.0116861 0.0117678 -0.0003818 -0.0004635
2.6 0.0672513 0.011447 0.0119452 0.0119769 -0.0004982 -0.0005299
2.6 0.0676188 0.0112588 0.0115618 0.0114835 -0.000303 -0.0002247
2.6 0.0679863 0.011814 0.0117726 0.0117846 4.14e-05 2.94e-05
2.6 0.0683537 0.0117435 0.011488 0.0115112 0.0002555 0.0002323
2.6 0.0687212 0.012595 0.0120781 0.0120927 0.0005169 0.0005023
2.6 0.0690887 0.0127116 0.0120444 0.0120206 0.0006672 0.000691
2.6 0.0694562 0.0129752 0.0122402 0.0122109 0.000735 0.0007643
2.6 0.0698237 0.0126777 0.0122332 0.0122695 0.0004445 0.0004082
2.6 0.0701912 0.0125164 0.0125763 0.0125686 -5.99e-05 -5.22e-05
2.6 0.0705587 0.0127437 0.0129759 0.0129952 -0.0002322 -0.0002515
2.6 0.0709262 0.0124272 0.012586 0.0125597 -0.0001588 -0.0001325
2.6 0.0712937 0.0130414 0.0130444 0.0130135 -3e-06 2.79e-05
2.6 0.0716612 0.0129229 0.0128046 0.0128664 0.0001183 5.65e-05
2.6 0.0720287 0.0136744 0.0133699 0.0133785 0.0003045 0.0002959
2.6 0.0723962 0.0138333 0.0133614 0.0133365 0.0004719 0.0004968
2.6 0.0727637 0.0142323 0.0137893 0.0137379 0.000443 0.0004944
2.6 0.0731312 0.0148605 0.0143472 0.0143853 0.0005133 0.0004752
2.6 0.0734987 0.0150281 0.0146788 0.014753 0.0003493 0.0002751
2.6 0.0738661 0.0157777 0.0159749 0.015905 -0.0001972 -0.0001273
2.6 0.0742336 0.015792 0.0160416 0.0159949 -0.0002496 -0.0002029
2.6 0.0746011 0.0172937 0.0173071 0.0173362 -1.34e-05 -4.25e-05
2.6 0.0749686 0.0182923 0.018224 0.0182842 6.83e-05 8.1e-06
2.6 0.0753361 0.0190218 0.0188056 0.0187983 0.0002162 0.0002235
2.6 0.0757036 0.0182099 0.017984 0.0179072 0.0002259 0.0003027
2.6 0.0760711 0.0169254 0.0168066 0.0168295 0.0001188 9.59e-05
2.6 0.0764386 0.01675 0.0167318 0.0167714 1.82e-05 -2.14e-05
2.6 0.0768061 0.0159727 0.0159856 0.0159946 -1.29e-05 -2.19e-05
2.6 0.0771736 0.0165357 0.0166299 0.016614 -9.42e-05 -7.83e-05
2.6 0.0775411 0.0162499 0.0163303 0.016287 -8.04e-05 -3.71e-05
2.6 0.0779086 0.0170366 0.0166 0.016625 0.0004366 0.0004116
2.6 0.0782761 0.017417 0.016752 0.0167777 0.000665 0.0006393
2.6 0.0786436 0.0175364 0.0171482 0.0171565 0.0003882 0.0003799
2.6 0.0790111 0.017973 0.0175515 0.0175185 0.0004215 0.0004545
2.6 0.0793785 0.0177632 0.0174537 0.0174074 0.0003095 0.0003558
2.6 0.079746 0.0187094 0.0190774 0.0191418 -0.000368 -0.0004324
2.6 0.0801135 0.0179983 0.0186419 0.0186621 -0.0006436 -0.0006638
2.6 0.080481 0.0183146 0.0185254 0.0184913 -0.0002108 -0.0001767
2.6 0.0808485 0.01805 0.0179108 0.0178871 0.0001392 0.0001629
2.6 0.081216 0.017756 0.0176599 0.0176767 9.61e-05 7.93e-05
2.6 0.0815835 0.0178662 0.0178233 0.0178742 4.29e-05 -8e-06
2.6 0.081951 0.0177363 0.0175799 0.0175264 0.0001564 0.0002099
2.6 0.0823185 0.0187649 0.0185112 0.018519 0.0002537 0.0002459
2.6 0.082686 0.018593 0.0182676 0.0182983 0.0003254 0.0002947
2.6 0.0830535 0.019421 0.019422 0.0193771 -1e-06 4.39e-05
2.6 0.083421 0.0192754 0.0198078 0.0197995 -0.0005324 -0.0005241
2.6 0.0837885 0.0199381 0.0202407 0.0202683 -0.0003026 -0.0003302
2.6 0.084156 0.0202765 0.0200521 0.0201129 0.0002244 0.0001636
2.6 0.0845234 0.0201946 0.0199013 0.0198147 0.0002933 0.0003799
2.6 0.0848909 0.0210995 0.0207596 0.0206889 0.0003399 0.0004106
2.6 0.0852584 0.0206346 0.0204082 0.0205439 0.0002264 9.07e-05
2.6 0.0856259 0.0211057 0.0214952 0.0215497 -0.0003895 -0.000444
2.6 0.0859934 0.020245 0.0207625 0.0206539 -0.0005175 -0.0004089
2.6 0.0863609 0.0207533 0.0208424 0.020748 -8.91e-05 5.3e-06
2.6 0.0867284 0.0209251 0.0207159 0.0208329 0.0002092 9.22e-05
2.6 0.0870959 0.0210588 0.0207708 0.0208932 0.000288 0.0001656
2.6 0.0874634 0.0217368 0.0218464 0.0217081 -0.0001096 2.87e-05
2.6 0.0878309 0.0213777 0.0217835 0.0216777 -0.0004058 -0.0003
2.6 0.0881984 0.0227628 0.0232812 0.0233852 -0.0005184 -0.0006224
2.6 0.0885659 0.0225606 0.0232491 0.0233386 -0.0006885 -0.000778
2.6 0.0889334 0.0232408 0.0238741 0.023817 -0.0006333 -0.0005762
2.6 0.0893009 0.0229439 0.0236157 0.0235217 -0.0006718 -0.0005778
2.6 0.0896684 0.0230627 0.0237717 0.0238148 -0.000709 -0.0007521
2.6 0.0900358 0.0239325 0.0245957 0.0246579 -0.0006632 -0.0007254
2.6 0.0904033 0.0241298 0.0243876 0.0243539 -0.0002578 -0.0002241
2.6 0.0907708 0.0253198 0.0248261 0.0248432 0.0004937 0.0004766
2.6 0.0911383 0.0247808 0.0237749 0.0237594 0.0010059 0.0010214
2.6 0.0915058 0.025487 0.0244052 0.0243623 0.0010818 0.0011247
2.6 0.0918733 0.0254528 0.0248495 0.0248676 0.0006033 0.0005852
2.6 0.0922408 0.0267262 0.0260673 0.0261409 0.0006589 0.0005853
2.6 0.0926083 0.0270854 0.0260958 0.0261243 0.0009896 0.0009611
2.6 0.0929758 0.0265138 0.0258967 0.0257268 0.0006171 0.000787
2.6 0.0933433 0.0273126 0.0266295 0.0266144 0.0006831 0.0006982
2.6 0.0937108 0.0263659 0.0256475 0.0258239 0.0007184 0.000542
2.6 0.0940783 0.0268825 0.0265081 0.0265628 0.0003744 0.0003197
2.6 0.0944458 0.0264193 0.0259112 0.0257515 0.0005081 0.0006678
2.6 0.0948133 0.0271034 0.0268177 0.0266667 0.0002857 0.0004367
2.6 0.0951808 0.0269215 0.0272286 0.0274507 -0.0003071 -0.0005292
2.6 0.0955482 0.0272512 0.0278252 0.0279733 -0.000574 -0.0007221
2.6 0.0959157 0.0285165 0.0288985 0.0287285 -0.000382 -0.000212
2.6 0.0962832 0.0286895 0.0283634 0.0281805 0.0003261 0.000509
2.6 0.0966507 0.0304254 0.0295541 0.0296341 0.0008713 0.0007913
2.6 0.0970182 0.0301419 0.0291993 0.0294743 0.0009426 0.0006676
2.6 0.0973857 0.0315542 0.0308583 0.0307599 0.0006959 0.0007943
2.6 0.0977532 0.0311111 0.0309309 0.0306955 0.0001802 0.0004156
2.6 0.0981207 0.0312564 0.031175 0.0312015 8.14e-05 5.49e-05
2.6 0.0984882 0.0324032 0.0319162 0.0321049 0.000487 0.0002983
2.6 0.0988557 0.0323659 0.0320312 0.0321173 0.0003347 0.0002486
2.6 0.0992232 0.033661 0.0337892 0.0335826 -0.0001282 7.84e-05
2.6 0.0995907 0.033171 0.0332773 0.0331971 -0.0001063 -2.61e-05
2.6 0.0999582 0.0347705 0.0345443 0.0346728 0.0002262 9.77e-05
2.6 0.100326 0.0345372 0.03393 0.0340309 0.0006072 0.0005063
2.6 0.100693 0.0352253 0.0346859 0.034669 0.0005394 0.0005563
2.6 0.101061 0.0357262 0.0353769 0.0352239 0.0003493 0.0005023
2.6 0.101428 0.0356783 0.0355653 0.0355296 0.000113 0.0001487
2.6 0.101796 0.036699 0.0372465 0.0373798 -0.0005475 -0.0006808
2.6 0.102163 0.035747 0.0367015 0.0368058 -0.0009545 -0.0010588
2.6 0.102531 0.0373805 0.0380979 0.0379942 -0.0007174 -0.0006137
2.6 0.102898 0.0369669 0.0369016 0.0367211 6.53e-05 0.0002458
2.6 0.103266 0.0379126 0.0376101 0.0376948 0.0003025 0.0002178
2.6 0.103633 0.0382135 0.0380213 0.0382377 0.0001922 -2.42e-05
2.6 0.104001 0.0385784 0.0379425 0.0378796 0.0006359 0.0006988
2.6 0.104368 0.0396945 0.0391439 0.0389252 0.0005506 0.0007693
2.6 0.104736 0.0395288 0.0395682 0.0396237 -3.94e-05 -9.49e-05
2.6 0.105103 0.0415719 0.0420853 0.0422838 -0.0005134 -0.0007119
2.6 0.105471 0.0409979 0.0419259 0.0418745 -0.000928 -0.0008766
2.6 0.105838 0.0429686 0.0440748 0.0439145 -0.0011062 -0.0009459
2.6 0.106206 0.0434724 0.0437659 0.0438407 -0.0002935 -0.0003683
2.6 0.106573 0.0442352 0.0434561 0.0435575 0.0007791 0.0006777
2.6 0.106941 0.0450949 0.0443732 0.0442493 0.0007217 0.0008456
2.6 0.107308 0.0447115 0.0439589 0.0439187 0.0007526 0.0007928
2.6 0.107676 0.0458216 0.044935 0.0451039 0.0008866 0.0007177
2.6 0.108043 0.0438312 0.0433372 0.0433318 0.000494 0.0004994
2.6 0.108411 0.0451672 0.0447857 0.0445497 0.0003815 0.0006175
2.6 0.108778 0.0450217 0.0442956 0.0443507 0.0007261 0.000671
2.6 0.109145 0.0457841 0.0446366 0.0449324 0.0011475 0.0008517
2.6 0.109513 0.045226 0.0438284 0.0437501 0.0013976 0.0014759
2.6 0.10988 0.0446331 0.04283 0.0425214 0.0018031 0.0021117
2.6 0.110248 0.0476686 0.0457223 0.0457627 0.0019463 0.0019059
2.6 0.110615 0.0485794 0.0470186 0.0473539 0.0015608 0.0012255
2.6 0.110983 0.0513617 0.0504188 0.0504121 0.0009429 0.0009496
2.6 0.11135 0.0509303 0.0504358 0.0501008 0.0004945 0.0008295
2.6 0.111718 0.0528186 0.0520099 0.0519956 0.0008087 0.000823
2.6 0.112085 0.0535379 0.0522544 0.0524911 0.0012835 0.0010468
2.6 0.112453 0.0543633 0.0532377 0.0533348 0.0011256 0.0010285
2.6 0.11282 0.056144 0.0554296 0.0552797 0.0007144 0.0008643
2.6 0.113188 0.0555845 0.0545109 0.054337 0.0010736 0.0012475
2.6 0.113555 0.0581165 0.0563971 0.056483 0.0017194 0.0016335
2.6 0.113923 0.0573426 0.055316 0.055494 0.0020266 0.0018486
2.6 0.11429 0.0596392 0.0575508 0.0576072 0.0020884 0.002032
2.6 0.114658 0.059849 0.0581967 0.0580092 0.0016523 0.0018398
2.6 0.115025 0.0611393 0.0597623 0.059575 0.001377 0.0015643
2.6 0.115393 0.0629296 0.0613936 0.061585 0.001536 0.0013446
2.6 0.11576 0.0626913 0.0608624 0.0611179 0.0018289 0.0015734
2.6 0.116128 0.0653264 0.0639938 0.0638609 0.0013326 0.0014655
2.6 0.116495 0.0644867 0.0641101 0.0637858 0.0003766 0.0007009
2.6 0.116863 0.0672043 0.0668118 0.0668525 0.0003925 0.0003518
2.6 0.11723 0.0670432 0.0666543 0.0670072 0.0003889 3.6e-05
2.6 0.117598 0.0691564 0.069031 0.0690989 0.0001254 5.75e-05
2.6 0.117965 0.0707351 0.0709802 0.0706339 -0.0002451 0.0001012
2.6 0.118333 0.0707434 0.0717651 0.0716055 -0.0010217 -0.0008621
2.6 0.1187 0.073248 0.0742152 0.0745281 -0.0009672 -0.0012801
2.6 0.119068 0.0725893 0.0728367 0.0730816 -0.0002474 -0.0004923
2.6 0.119435 0.0759698 0.0761607 0.0759405 -0.0001909 2.93e-05
2.6 0.119803 0.0758252 0.076016 0.0756618 -0.0001908 0.0001634
2.6 0.12017 0.079369 0.0791321 0.0792815 0.0002369 8.75e-05
2.6 0.120538 0.0814513 0.0814032 0.0817965 4.81e-05 -0.0003452
2.6 0.120905 0.0832305 0.0835359 0.0834554 -0.0003054 -0.0002249
2.6 0.121273 0.0865241 0.0868241 0.0864331 -0.0003 9.1e-05
2.6 0.12164 0.0860631 0.0862194 0.0861905 -0.0001563 -0.0001274
2.6 0.122008 0.089125 0.0887687 0.0891646 0.0003563 -3.96e-05
2.6 0.122375 0.0878226 0.0875156 0.0875894 0.000307 0.0002332
2.6 0.122743 0.0915898 0.0918102 0.0914957 -0.0002204 9.41e-05
2.6 0.12311 0.0928272 0.0928315 0.0927091 -4.3e-06 0.0001181
2.6 0.123478 0.0954159 0.0950654 0.0952992 0.0003505 0.0001167
2.6 0.123845 0.0991332 0.0990762 0.0992489 5.7e-05 -0.0001157
2.6 0.124213 0.1001 0.100053 0.0998633 4.7e-05 0.0002367
2.6 0.12458 0.105162 0.104656 0.104533 0.000506 0.000629
2.6 0.124948 0.105909 0.105315 0.105365 0.000594 0.000544
2.6 0.125315 0.111995 0.111392 0.11153 0.000603 0.000465
2.6 0.125683 0.113619 0.113387 0.113426 0.000232 0.000193
2.6 0.12605 0.118075 0.118891 0.118714 -0.000816 -0.000639
2.6 0.126418 0.122033 0.123411 0.123387 -0.001378 -0.001354
2.6 0.126785 0.124815 0.125746 0.125837 -0.000931 -0.001022
2.6 0.127153 0.131503 0.131543 0.131637 -4e-05 -0.000134
2.6 0.12752 0.133366 0.132629 0.132562 0.000737 0.000804
2.6 0.127888 0.14124 0.140127 0.139997 0.001113 0.001243
2.6 0.128255 0.142884 0.141985 0.142111 0.000899 0.000773
2.6 0.128623 0.149189 0.148888 0.148932 0.000301 0.000257
2.6 0.12899 0.153198 0.153412 0.153316 -0.000214 -0.000118
2.6 0.129358 0.157901 0.157876 0.157888 2.5e-05 1.3e-05
2.6 0.129725 0.166215 0.16516 0.165215 0.001055 0.001
2.6 0.130093 0.170014 0.168335 0.168295 0.001679 0.001719
2.6 0.13046 0.180661 0.179358 0.179263 0.001303 0.001398
2.6 0.130828 0.184123 0.183279 0.183387 0.000844 0.000736
2.6 0.131195 0.19546 0.19461 0.194734 0.00085 0.000726
2.6 0.131563 0.202895 0.202033 0.201828 0.000862 0.001067
2.6 0.13193 0.212869 0.211698 0.211623 0.001171 0.001246
2.6 0.132298 0.224688 0.223021 0.223255 0.001667 0.001433
2.6 0.132665 0.233058 0.231309 0.231375 0.001749 0.001683
2.6 0.133033 0.250289 0.248733 0.248517 0.001556 0.001772
2.6 0.1334 0.260348 0.258836 0.258727 0.001512 0.001621
2.6 0.133768 0.28028 0.2784 0.278666 0.00188 0.001614
2.6 0.134135 0.293229 0.291609 0.291639 0.00162 0.00159
2.6 0.134503 0.313058 0.311845 0.311632 0.001213 0.001426
2.6 0.13487 0.333774 0.331991 0.331997 0.001783 0.001777
2.6 0.135238 0.354454 0.352033 0.352125 0.002421 0.002329
2.6 0.135605 0.385232 0.382492 0.382544 0.00274 0.002688
2.6 0.135973 0.408541 0.405205 0.405094 0.003336 0.003447
2.6 0.13634 0.447061 0.442939 0.443009 0.004122 0.004052
2.6 0.136707 0.476951 0.47401 0.474009 0.002941 0.002942
2.6 0.137075 0.521087 0.520805 0.520672 0.000282 0.000415
2.6 0.137442 0.56539 0.567467 0.567651 -0.002077 -0.002261
2.6 0.13781 0.618069 0.62269 0.622725 -0.004621 -0.004656
2.6 0.138177 0.687747 0.693873 0.693741 -0.006126 -0.005994
2.6 0.138545 0.758869 0.765385 0.765237 -0.006516 -0.006368
2.6 0.138912 0.863633 0.870092 0.87028 -0.006459 -0.006647
2.6 0.13928 0.971488 0.977854 0.978098 -0.006366 -0.00661
2.6 0.139647 1.12458 1.13153 1.13119 -0.00695 -0.00661
2.6 0.140015 1.29961 1.30762 1.30746 -0.00801 -0.00785
2.6 0.140382 1.53156 1.54095 1.54119 -0.00939 -0.00963
2.6 0.14075 1.83348 1.84332 1.84353 -0.00984 -0.01005
2.6 0.141117 2.22181 2.23183 2.23165 -0.01002 -0.00984
2.6 0.141485 2.77985 2.79002 2.78974 -0.01017 -0.00989
2.6 0.141852 3.52787 3.53782 3.53801 -0.00995 -0.01014
2.6 0.14222 4.66822 4.67906 4.67931 -0.01084 -0.01109
2.6 0.142587 6.34552 6.35774 6.35765 -0.01222 -0.01213
2.6 0.142955 9.03334 9.04625 9.04601 -0.01291 -0.01267
2.6 0.143322 13.2293 13.2425 13.2424 -0.0132 -0.0131
2.6 0.14369 19.267 19.2793 19.2795 -0.0123 -0.0125
2.6 0.144057 24.8452 24.852 24.8521 -0.0068 -0.0069
2.6 0.144425 24.4604 24.4588 24.4586 0.0016 0.0018
2.6 0.144792 18.4626 18.456 18.4558 0.0066 0.0068
2.6 0.14516 12.4375 12.429 12.4292 0.0085 0.0083
2.6 0.145527 8.35261 8.34447 8.34466 0.00814 0.00795
2.6 0.145895 5.78062 5.77397 5.7739 0.00665 0.00672
2.6 0.146262 4.18876 4.18243 4.18213 0.00633 0.00663
2.6 0.14663 3.11719 3.11168 3.11181 0.00551 0.00538
2.6 0.146997 2.42138 2.4181 2.41834 0.00328 0.00304
2.6 0.147365 1.90513 1.90304 1.90298 0.00209 0.00215
2.6 0.147732 1.55277 1.55011 1.5499 0.00266 0.00287
2.6 0.1481 1.2769 1.27388 1.27382 0.00302 0.00308
2.6 0.148467 1.07052 1.06746 1.06776 0.00306 0.00276
2.6 0.148835 0.914273 0.910792 0.91073 0.003481 0.003543
2.6 0.149202 0.779548 0.775619 0.775465 0.003929 0.004083
2.6 0.14957 0.685547 0.681668 0.681684 0.003879 0.003863
2.6 0.149937 0.593521 0.589768 0.589847 0.003753 0.003674
2.6 0.150305 0.532854 0.529919 0.530021 0.002935 0.002833
2.6 0.150672 0.470234 0.468609 0.468399 0.001625 0.001835
2.6 0.15104 0.424008 0.422472 0.422573 0.001536 0.001435
2.6 0.151407 0.383163 0.381695 0.381767 0.001468 0.001396
2.6 0.151775 0.343638 0.341884 0.341774 0.001754 0.001864
2.6 0.152142 0.317525 0.314829 0.314848 0.002696 0.002677
2.6 0.15251 0.285339 0.281944 0.281932 0.003395 0.003407
2.6 0.152877 0.268783 0.264684 0.264835 0.004099 0.003948
2.6 0.153245 0.245184 0.240761 0.240595 0.004423 0.004589
2.6 0.153612 0.230844 0.226945 0.226845 0.003899 0.003999
2.6 0.15398 0.214321 0.211976 0.212176 0.002345 0.002145
2.6 0.154347 0.199379 0.197544 0.197559 0.001835 0.00182
2.6 0.154715 0.189842 0.188621 0.188549 0.001221 0.001293
2.6 0.155082 0.174683 0.174291 0.174161 0.000392 0.000522
2.6 0.15545 0.170096 0.16851 0.168651 0.001586 0.001445
2.6 0.155817 0.157704 0.15547 0.15559 0.002234 0.002114
2.6 0.156185 0.15294 0.149861 0.149716 0.003079 0.003224
2.6 0.156552 0.144832 0.140127 0.140086 0.004705 0.004746
2.6 0.15692 0.138396 0.133247 0.133291 0.005149 0.005105
2.6 0.157287 0.133865 0.129345 0.129406 0.00452 0.004459
2.6 0.157655 0.125743 0.121538 0.121486 0.004205 0.004257
2.6 0.158022 0.1244 0.119876 0.119847 0.004524 0.004553
2.6 0.15839 0.115232 0.111653 0.111698 0.003579 0.003534
2.6 0.158757 0.113293 0.110916 0.110865 0.002377 0.002428
2.6 0.159125 0.108296 0.106663 0.106671 0.001633 0.001625
2.6 0.159492 0.106346 0.105221 0.105291 0.001125 0.001055
2.6 0.15986 0.105711 0.104913 0.104921 0.000798 0.00079
2.6 0.160227 0.102375 0.102415 0.102343 -4e-05 3.2e-05
2.6 0.160595 0.102384 0.102817 0.102749 -0.000433 -0.000365
2.6 0.160962 0.0960623 0.0958567 0.0959821 0.0002056 8.02e-05
2.6 0.16133 0.0957429 0.0941168 0.0941945 0.0016261 0.0015484
2.6 0.161697 0.0915905 0.0891744 0.0890516 0.0024161 0.0025389
2.6 0.162065 0.0911542 0.0887995 0.0887233 0.0023547 0.0024309
2.6 0.162432 0.089553 0.0873933 0.0873994 0.0021597 0.0021536
2.6 0.1628 0.0864502 0.08433 0.0845004 0.0021202 0.0019498
2.6 0.163167 0.0870787 0.0849264 0.0849554 0.0021523 0.0021233
2.6 0.163535 0.0830852 0.0814645 0.0812396 0.0016207 0.0018456
2.6 0.163902 0.0842317 0.0829143 0.0828758 0.0013174 0.0013559
2.6 0.164269 0.0811647 0.0796767 0.079829 0.001488 0.0013357
2.6 0.164637 0.0814342 0.0796695 0.0798802 0.0017647 0.001554
2.6 0.165004 0.0799383 0.0782349 0.0780542 0.0017034 0.0018841
2.6 0.165372 0.0789522 0.0767323 0.0764194 0.0022199 0.0025328
